Id,IsSupport,AllowedActiveSkillTypes,BaseEffectiveness,IncrementalEffectiveness,SupportGemLetter,Unknown0,AddedActiveSkillTypes,ExcludedActiveSkillTypes,SupportsGemsOnly,Unknown1,Unknown2,Unknown3,Unknown4,CastTime,ActiveSkillsKey,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,GrantedEffectsKey
DelveModSocketedAttackFlatManaCost,True,[0],1f,0f,d,4,[],[],False,3658625260,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveLichGroundLaser,False,[],0.2f,0.05f,,4,[],[],False,0,[],False,2,8000,"<1098, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionTemplarGroundLaser,False,[],0.8f,0.05f,,4,[],[],False,0,[],False,2,2145,"<1098, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
HarvestHellionT3GodzillaBreath,False,[],0.8f,0.046f,,4,[],[],False,0,[],False,2,3470,"<1098, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
HarvestHellionT3GodzillaBreathForward,False,[],0.8f,0.046f,,4,[],[],False,0,[],False,2,1200,"<1098, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
HellscapeDemonFodderFaceLaser,False,[],0.8f,0.045f,,4,[],[],False,0,[],False,2,2000,"<1098, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
DelveLichEpicChestPulse,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<1099, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportChaosAttacks,True,[0],1f,0f,w,2,[8],[],False,2890453512,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveMelee,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,1000,"<57, 0>",False,False,[],"<58, 0>","<null, null>",False,[],<null>
CreateExpandingRing,False,[],2.385f,0.0395f,,4,[],[],False,0,[],False,2,3170,"<1101, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
ReverseExpandingRing,False,[],2.385f,0.0395f,,4,[],[],False,0,[],False,2,3430,"<1102, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
SpawnBloodMeteors,False,[],1.8f,0.035f,,4,[],[],False,0,[],False,2,2900,"<1103, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
FireBloodMeteors,False,[],1.28f,0.04f,,4,[],[],False,0,[],False,2,5000,"<1104, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
SpiritBomb,False,[],2.025f,0.044f,,4,[],[],False,0,[],False,2,3500,"<1105, 0>",False,False,[],"<25, 0>","<null, null>",False,[],<null>
BeastSummonDaemonFromMortar,False,[],1f,0f,,4,[],[],False,0,[],False,2,50,"<579, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PlaceWallsAlongPath,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1106, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ObeliskCutoutCircle,False,[],2.55f,0.05f,,4,[],[],False,0,[],False,2,2900,"<1107, 0>",False,False,[],"<null, null>","<46, 0>",False,[],<null>
ObeliskDetonateCircle,False,[],1f,0f,,4,[],[],False,0,[],False,2,2900,"<1108, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveLichTransitionBeam,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,4000,"<1109, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveLichSummonObelisk,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<352, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
DelveSummonRareBoneStalker,False,[],1f,0f,,4,[],[],False,0,[],False,2,40,"<585, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveSummonRareVendigo,False,[],1f,0f,,4,[],[],False,0,[],False,2,40,"<585, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveSummonRareBoneHusk,False,[],1f,0f,,4,[],[],False,0,[],False,2,40,"<585, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveSummonRareMineBat,False,[],1f,0f,,4,[],[],False,0,[],False,2,40,"<585, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveSummonRareUndying,False,[],1f,0f,,4,[],[],False,0,[],False,2,40,"<585, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
QiongqiTornadoes,False,[],1f,0f,,4,[],[],False,0,[],False,2,4900,"<1110, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionDelveAbyssLaserArmSweep,False,[],1f,0f,,4,[],[],False,0,[],False,2,5500,"<887, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
DelveAbyssLichArmLaser,False,[],0.6f,0.05f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<48, 0>",False,[],<null>
SynthesisGuardian3Laser,False,[],1.8f,0.05f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisGuardian3LaserStandalone,False,[],1.8f,0.05f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisSoulstealerLaser,False,[],0.6f,0.05f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveAbyssLichArmFrontPulse,False,[],4.1f,0.05f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<48, 0>",False,[],<null>
DelveLichTotemGroundLaser,False,[],1f,0.05f,,4,[],[],False,0,[],False,2,2250,"<1098, 0>",False,False,[],"<null, null>","<48, 0>",False,[],<null>
DelveLichTotemGroundLaserInner,False,[],1f,0.05f,,4,[],[],False,0,[],False,2,3250,"<1098, 0>",False,False,[],"<null, null>","<48, 0>",False,[],<null>
DelveLichObeliskTransitionCascade,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DelveLichSpreadPurple,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1082, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EmptyActionEinharStartLifeAura,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<887, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
SupportBonechill,True,"[0, 0, 6, 0]",1f,0f,B,3,[],[],False,3024539694,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EinharGrenadeMortar,False,[],2.7f,0.04f,,4,[],[],False,0,[],False,2,1330,"<386, 0>",False,False,[],"<47, 0>","<null, null>",False,[],<null>
EinharGrenadeMortarSecondary,False,[],2.7f,0.04f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<47, 0>","<null, null>",False,[],<null>
BetrayalRikerClusterBomb,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalRikerClusterBombSecondary,False,[],2.5f,0.035f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalSkeletonCannonBombard,False,[],1f,0.031f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalTaserNetMortar,False,[],1f,0.04f,,4,[],[],False,0,[],False,2,870,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionTemplarBossNetMortar,False,[],1f,0.04f,,4,[],[],False,0,[],False,2,1500,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalScientistGrenade,False,[],1.5f,0.04f,,4,[],[],False,0,[],False,2,1200,"<386, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
BetrayalThaneMortar,False,[],1.8f,0.04f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalKeemaMortar,False,[],0.6f,0.042f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisWalkerMortar,False,[],2f,0.038f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionHyrriWaterCloneMortar,False,[],2.5f,0.045f,,4,[],[],False,0,[],False,2,1500,"<386, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
WaterElementalMortar,False,[],2.5f,0.045f,,4,[],[],False,0,[],False,2,1500,"<386, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
WaterElementalMetaMortar,False,[],2.5f,0.045f,,4,[],[],False,0,[],False,2,1500,"<386, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
AtlasExileBasiliskShoulderMortar,False,[],1.25f,0.042f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
AtlasExileBasiliskShoulderMortar2,False,[],0.9f,0.042f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistCultistCanisterRed,False,[],2.7f,0.04f,,4,[],[],False,0,[],False,2,1330,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistCultistCanisterGreen,False,[],2.7f,0.04f,,4,[],[],False,0,[],False,2,1330,"<386, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
HeistCultistCanisterYellow,False,[],2.7f,0.04f,,4,[],[],False,0,[],False,2,1330,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalTaserNet,False,[],1f,0.035f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeistTurretTaserNetDamage,False,[],1f,0.035f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LegionTemplarGeneralTaserNet,False,[],1.75f,0.04f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalMassSkeletonNova,False,[],2.5f,0.04f,,4,[],[],False,0,[],False,2,1000,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EinharMultishot,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1036, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
FrostFury,False,[],1.1657f,0.0318f,,3,[],[],False,1443895459,[],False,2,250,"<1111, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
FlickerThrust,False,[],0f,0f,,4,[],[],False,0,[],False,2,1000,"<1112, 0>",False,False,[],"<17, 0>","<null, null>",False,[],<null>
LegionFlickerThrust,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1112, 0>",False,False,[],"<17, 0>","<null, null>",False,[],<null>
HeraldOfAgonyMinionMortarCelestial,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<387, 0>",False,True,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfAgonyMinionTailSpikeCelestial,False,[],1f,0f,,4,[],[],False,0,[],False,2,1300,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfLightMinionSlamCelestial,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<589, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfAgonyMinionTailSpikeDemonic,False,[],1f,0f,,4,[],[],False,0,[],False,2,1300,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfAgonyMinionTailSpikeEmpyrean,False,[],1f,0f,,4,[],[],False,0,[],False,2,1300,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfAgonyMinionTailSpikePolarisWhite,False,[],1f,0f,,4,[],[],False,0,[],False,2,1300,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
HeraldOfAgonyMinionTailSpikeDragonHunter,False,[],1f,0f,,4,[],[],False,0,[],False,2,1300,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
RendingSteel,False,[],1f,0f,,1,[],[],False,1237933925,[],False,2,1000,"<1118, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
LancingSteel,False,[],1f,0.0233f,,2,[],[],False,3862871085,[],False,2,1000,"<1284, 0>",False,False,[],"<82, 0>","<null, null>",False,[],<null>
MetamorphosisLancingSteel,False,[],1f,0.0233f,,4,[],[],False,0,[],False,2,1000,"<1119, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ConduitSigil,False,[],0.4182f,0.0404f,,3,[],[],False,2858912262,[],False,2,750,"<1120, 0>",False,False,[],"<34, 0>","<null, null>",False,[],<null>
ZanaPlayerBubble,False,[],1f,0f,,4,[],[],False,0,[],False,2,1170,"<1121, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportGreaterVolley,True,[56],1f,0f,≣,2,[],"[58, 0, 59]",False,2447178998,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
Focus,False,[],1f,0f,,2,[],[],False,2780807229,[],True,2,0,"<1122, 0>",False,True,[],"<23, 0>","<null, null>",False,[],<null>
BloodstainedBanner,False,[],1f,0f,,1,[],[],False,1277508327,[],False,2,0,"<1123, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
PuresteelBanner,False,[],1f,0f,,1,[],[],False,3372633468,[],False,2,0,"<1124, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalSiegeCannon,False,[],1.6f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonFire,False,[],2.5f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonCold,False,[],2.5f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonLightning,False,[],2.5f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonMetalPhys,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonBloodPhys,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonFireArrow,False,[],2.5f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalSiegeCannonBloodPhysArrow,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,2170,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalRikerBeamCannon,False,[],2.4f,0.04f,,4,[],[],False,0,[],False,2,200,"<1125, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
FeastOfFlesh,False,[],1f,0f,,3,[],[],False,2895684999,[],False,2,1000,"<1126, 0>",False,False,[],"<23, 0>","<null, null>",False,[],<null>
ShatteringSteel,False,[],1f,0.0233f,,2,[],[],False,3566105380,[],False,2,1000,"<1127, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ShatteringSteelRoyale,False,[],1f,0.0233f,,2,[],[],False,2421325428,[],False,2,1000,"<1127, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportMultiTotem,True,[25],1f,0f,v,1,[],[],False,4042653259,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportMultiTotemRoyale,True,[25],1f,0f,v,1,[],[],False,747845269,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DonutCircle,False,[],4f,0.04f,,4,[],[],False,0,[],False,2,3500,"<1128, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ReviveMonstersInCone,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1129, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ReviveMonstersInConeZombies,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1129, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ReviveMonstersInConeCowardsTrial,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1129, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
CreateMonsterFromCorpses,False,[],1f,0f,,4,[],[],False,0,[],False,2,2500,"<1130, 0>",False,False,[],"<9, 0>","<null, null>",False,[],<null>
BetrayalBoneNova,False,[],1.5f,0.035f,,4,[],[],False,0,[],False,2,100,"<326, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SynthesisGolemVTurretProjectile,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,1000,"<1136, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalRikerArcBombProjectile,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<386, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalDaggerThrow,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<61, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalSecretPoliceFlickerClone,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<766, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
TeleportBackstab,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<870, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalVoriciTeleport,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<870, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BetrayalVoriciMultiTeleport,False,[],1f,0f,,4,[],[],False,0,[],False,2,3670,"<870, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
LegionMarakethSergeantTeleport,False,[],1f,0f,,4,[],[],False,0,[],False,2,1500,"<870, 0>",False,False,[],"<33, 0>","<null, null>",False,[],<null>
LegionHyrriTeleport,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<990, 0>",False,False,[],"<97, 0>","<null, null>",False,[],<null>
LegionHyrriTeleportSpinningDeath,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<991, 0>",False,False,[],"<56, 0>","<null, null>",False,[],<null>
LegionHyrriTeleportActual,False,[],1f,0f,,4,[],[],False,0,[],False,2,2330,"<870, 0>",False,False,[],"<97, 0>","<null, null>",False,[],<null>
LegionHyrriTeleportSpinningDeathActual,False,[],1f,0f,,4,[],[],False,0,[],False,2,4000,"<870, 0>",False,False,[],"<56, 0>","<null, null>",False,[],<null>
TeleportBackstabCleave,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<985, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
BlightTeleportBackstabCleave,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<985, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ArcaneWake,False,[],1f,0f,,4,[],[],False,3139811754,[],False,2,1000,"<1131, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
ScientistTotemPulse,False,[],2.5f,0.04f,,4,[],[],False,0,[],False,2,600,"<986, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
CataclysmSigil,False,[],1.2875f,0.0449f,,3,[],[],False,2450691445,[],False,2,400,"<1132, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
SupportTriggerSpellFromHelmet,True,"[1, 0, 31]",1f,0f,,4,"[36, 0]","[32, 0, 35, 0, 25]",False,1476785014,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SigilRecall,False,[],1f,0f,,3,[],[],False,2891418022,[],False,2,0,"<1134, 0>",False,False,[],"<22, 0>","<null, null>",False,[],<null>
MonsterFrostFury,False,[],0.4f,0.0375f,,3,[],[],False,0,[],False,2,2500,"<1135, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
SupportTriggerSpellOnSkillUse,True,"[1, 0, 31]",1f,0f,,4,"[36, 0]","[32, 0, 35, 0, 25]",False,733003254,[],False,2,1000,"<null, null>",False,False,[],"<null, null>","<null, null>",False,[],<null>
DeathClap,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1138, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
EinharSnipe,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<61, 0>",False,False,[],"<1, 0>","<null, null>",False,[],<null>
LegionMarakethQuicksandSnipe,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<61, 0>",False,False,[],"<45, 0>","<null, null>",False,[],<null>
BetrayalJanusDeathClap,False,[],1.66f,0.04f,,4,[],[],False,0,[],False,2,3500,"<1138, 0>",False,False,[],"<32, 0>","<null, null>",False,[],<null>
CatarinaCarpetMortar,False,[],3f,0.04f,,4,[],[],False,0,[],False,2,2000,"<1140, 0>",False,False,[],"<21, 0>","<null, null>",False,[],<null>
SpikyDonut,False,[],2f,0.04f,,4,[],[],False,0,[],False,2,1000,"<1142, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
CatarinaSidewaysCarpetBomb,False,[],2.4f,0.0375f,,4,[],[],False,0,[],False,2,1500,"<1145, 0>",False,False,[],"<51, 0>","<null, null>",False,[],<null>
CatarinaRollout,False,[],4f,0.05f,,4,[],[],False,0,[],False,2,3500,"<1146, 0>",False,False,[],"<80, 0>","<null, null>",False,[],<null>
CatarinaScythe,False,[],3f,0.04f,,4,[],[],False,0,[],False,2,3000,"<1147, 0>",False,False,[],"<52, 0>","<null, null>",False,[],<null>
CatarinaBarrage,False,[],2.1f,0.04f,,4,[],[],False,0,[],False,2,1500,"<1148, 0>",False,False,[],"<20, 0>","<null, null>",False,[],<null>
MonkeyThrow,False,[],1f,0f,,4,[],[],False,0,[],False,2,1870,"<1149, 0>",False,False,[],"<40, 0>","<null, null>",False,[],<null>
GeotriggeriusTestius,False,[],1f,0f,,4,[],[],False,0,[],False,2,2000,"<1152, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
GeometryTriggerSkillSynthesisGolemRectangleLeft,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1152, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
GeometryTriggerSkillSynthesisGolemRectangleRight,False,[],1f,0f,,4,[],[],False,0,[],False,2,1000,"<1152, 0>",False,False,[],"<null, null>","<null, null>",False,[],<null>
GeometryTriggerSynthesisSoulstealer3,False,[],1f,0f,,4,[],[],False,0,[],False,2,2300,"<1152, 0>",False,False,[],"<26, 0>","<null, null>",False,[],<null>
